# utc,dec,hex
72570090,22794,0x590A
72582558,21943,0x55B7
72595026,22812,0x591C
72607494,24359,0x5F27
72619962,25348,0x6304
72632431,25059,0x61E3
72644899,23528,0x5BE8
72657368,21047,0x5237
72669837,17894,0x45E6
72682305,14557,0x38DD
72694774,11842,0x2E42
72707244,10265,0x2819
72719712,10032,0x2730
72732180,12717,0x31AD
72744648,36020,0x8CB4
72757116,104237,0x1972D
72769585,162832,0x27C10
72782054,148089,0x24279
72794523,68222,0x10A7E
72806992,13795,0x35E3
72819461,2924,0xB6C
72831931,16775993,0xFFFB39
72844400,16771988,0xFFEB94
72856868,16766407,0xFFD5C7
72869337,16755174,0xFFA9E6
72881806,16745867,0xFF858B
72894275,16754990,0xFFA92E
72906744,16766761,0xFFD729
72919214,16772794,0xFFEEBA
72931684,227,0xE3
72944153,8514,0x2142
72956622,61535,0xF05F
72969092,184456,0x2D088
72981561,270097,0x41F11
72994031,268180,0x41794
73006501,200935,0x310E7
73018970,114354,0x1BEB2
73031440,48631,0xBDF7
73043908,21388,0x538C
73056377,16365,0x3FED
73068846,16378,0x3FFA
73081316,17397,0x43F5
73093784,18418,0x47F2
73106253,18857,0x49A9
73118721,18386,0x47D2
73131191,17113,0x42D9
73143660,15440,0x3C50
73156129,13825,0x3601
73168599,12590,0x312E
73181068,11769,0x2DF9
73193538,10998,0x2AF6
73206008,9807,0x264F
73218478,8350,0x209E
73230948,7347,0x1CB3
73243418,7784,0x1E68
73255888,17797,0x4585
73268357,81546,0x13E8A
73280828,180237,0x2C00D
73293298,195272,0x2FAC8
73305768,101139,0x18B13
73318238,18930,0x49F2
73330707,2151,0x867
73343176,16775162,0xFFF7FA
73355645,16772089,0xFFEBF9
73368114,16770162,0xFFE472
73380584,16770059,0xFFE40B
73393053,16771664,0xFFEA50
73405522,16774447,0xFFF52F
73417991,1104,0x450
73430460,13193,0x3389
73442930,86344,0x15148
73455400,216235,0x34CAB
73467870,300222,0x494BE
73480340,316299,0x4D38B
73492810,271044,0x422C4
73505279,184049,0x2CEF1
73517749,90646,0x16216
73530219,30379,0x76AB
73542688,13146,0x335A
73555157,10301,0x283D
73567626,9236,0x2414
73580094,8423,0x20E7
73592564,7518,0x1D5E
73605033,6609,0x19D1
73617503,5852,0x16DC
73629972,5259,0x148B
73642442,4936,0x1348
73654912,4853,0x12F5
73667382,4852,0x12F4
73679852,4831,0x12DF
73692322,4694,0x1256
73704792,4701,0x125D
73717262,5798,0x16A6
73729732,8525,0x214D
73742202,10224,0x27F0
73754672,7271,0x1C67
73767142,1964,0x7AC
73779612,16772925,0xFFEF3D
73792081,16752646,0xFFA006
73804549,16697867,0xFECA0B
73817017,16664552,0xFE47E8
73829485,16689157,0xFEA805
73841954,16741194,0xFF734A
73854422,16767619,0xFFDA83
73866891,16774404,0xFFF504
73879359,2139,0x85B
73891827,19088,0x4A90
73904297,102233,0x18F59
73916767,207112,0x32908
73929237,227071,0x376FF
73941706,170212,0x298E4
73954175,88005,0x157C5
73966645,30714,0x77FA
73979114,13693,0x357D
73991583,10946,0x2AC2
74004052,10165,0x27B5
74016522,9728,0x2600
74028991,9455,0x24EF
74041461,9400,0x24B8
74053930,9695,0x25DF
74066398,10146,0x27A2
74078867,10449,0x28D1
74091337,10852,0x2A64
74103805,19271,0x4B47
74116275,72950,0x11CF6
74128743,150221,0x24ACD
74141211,138040,0x21B38
74153680,47453,0xB95D
74166148,5666,0x1622
74178616,16775733,0xFFFA35
74191085,16772066,0xFFEBE2
74203553,16771253,0xFFE8B5
74216021,16773610,0xFFF1EA
74228489,663,0x297
74240958,15916,0x3E2C
74253427,99903,0x1863F
74265895,206758,0x327A6
74278363,202355,0x31673
74290832,106612,0x1A074
74303301,26281,0x66A9
74315770,7500,0x1D4C
74328239,5109,0x13F5
74340708,4530,0x11B2
74353177,4773,0x12A5
74365645,5346,0x14E2
74378114,5865,0x16E9
74390583,6098,0x17D2
74403052,5925,0x1725
74415521,5654,0x1616
74427989,6145,0x1801
74440457,10290,0x2832
74452926,35857,0x8C11
74465394,65806,0x1010E
74477863,34725,0x87A5
74490331,6484,0x1954
74502798,16775941,0xFFFB05
74515266,16770390,0xFFE556
74527734,16766899,0xFFD7B3
74540202,16768794,0xFFDF1A
74552669,16773775,0xFFF28F
74565136,2630,0xA46
74577603,26635,0x680B
74590071,96446,0x178BE
74602539,116001,0x1C521
74615007,53954,0xD2C2
74627473,12541,0x30FD
74639940,5338,0x14DA
74652407,3783,0xEC7
74664875,3474,0xD92
74677342,3747,0xEA3
74689809,4234,0x108A
74702277,4743,0x1287
74714746,5038,0x13AE
74727214,5003,0x138B
74739683,4820,0x12D4
74752151,4911,0x132F
74764618,6554,0x199A
74777086,20373,0x4F95
74789555,60504,0xEC58
74802024,51801,0xCA59
74814492,11476,0x2CD4
74826961,16773857,0xFFF2E1
74839430,16730222,0xFF486E
74851898,16634011,0xFDD09B
74864367,16618304,0xFD9340
74876835,16707059,0xFEEDF3
74889304,16767622,0xFFDA86
74901773,2987,0xBAB
74914240,30696,0x77E8
74926709,121123,0x1D923
74939177,187716,0x2DD44
74951646,149691,0x248BB
74964114,57228,0xDF8C
74976582,11833,0x2E39
74989050,5138,0x1412
75001519,3611,0xE1B
75013987,3186,0xC72
75026455,3203,0xC83
75038924,3294,0xCDE
75051393,3315,0xCF3
75063862,3206,0xC86
75076331,2963,0xB93
75088799,2718,0xA9E
75101267,2753,0xAC1
75113734,3162,0xC5A
75126202,4455,0x1167
75138670,8006,0x1F46
75151138,12835,0x3223
75163606,10854,0x2A66
75176074,3583,0xDFF
75188541,16770274,0xFFE4E2
75201009,16714903,0xFF0C97
75213477,16613150,0xFD7F1E
75225945,16594375,0xFD35C7
75238414,16678690,0xFE7F22
75250883,16757655,0xFFB397
75263351,16776036,0xFFFB64
75275819,5127,0x1407
75288286,14826,0x39EA
75300754,21293,0x532D
75313223,12590,0x312E
75325692,5567,0x15BF
75338160,2404,0x964
75350626,1049,0x419
75363094,898,0x382
75375561,1349,0x545
75388029,1878,0x756
75400497,2249,0x8C9
75412965,2334,0x91E
75425433,1915,0x77B
75437901,1068,0x42C
75450369,283,0x11B
75462838,16777178,0xFFFFDA
75475306,475,0x1DB
75487774,2496,0x9C0
75500242,5785,0x1699
75512711,7280,0x1C70
75525180,4143,0x102F
75537648,16774692,0xFFF624
75550116,16742171,0xFF771B
75562584,16646360,0xFE00D8
75575053,16591463,0xFD2A67
75587521,16641750,0xFDEED6
75599990,16733269,0xFF5455
75612459,16770716,0xFFE69C
75624927,491,0x1EB
75637395,5166,0x142E
75649863,10091,0x276B
75662332,12890,0x325A
75674800,9917,0x26BD
75687267,5360,0x14F0
75699736,2033,0x7F1
75712204,16777044,0xFFFF54
75724672,16775791,0xFFFA6F
75737140,16775244,0xFFF84C
75749608,16775125,0xFFF7D5
75762076,16775218,0xFFF832
75774544,16775387,0xFFF8DB
75787012,16775514,0xFFF95A
75799480,16775465,0xFFF929
75811947,16775266,0xFFF862
75824415,16775215,0xFFF82F
75836882,16775636,0xFFF9D4
75849350,16777077,0xFFFF75
75861817,2212,0x8A4
75874284,3259,0xCBB
75886751,332,0x14C
75899219,16746501,0xFF8805
75911686,16574354,0xFCE792
75924154,16316691,0xF8F913
75936621,16134250,0xF6306A
75949090,16053223,0xF4F3E7
75961557,16061014,0xF51256
75974025,16140151,0xF64777
75986494,16282590,0xF873DE
75998962,16493217,0xFBAAA1
76011430,16702402,0xFEDBC2
76023897,16773591,0xFFF1D7
76036365,5086,0x13DE
76048833,7369,0x1CC9
76061300,5324,0x14CC
76073767,2067,0x813
76086235,16776782,0xFFFE4E
76098703,16775413,0xFFF8F5
76111172,16775034,0xFFF77A
76123641,16775329,0xFFF8A1
76136110,16775758,0xFFFA4E
76148578,16775865,0xFFFAB9
76161046,16775652,0xFFF9E4
76173514,16775559,0xFFF987
76185982,16776052,0xFFFB74
76198450,359,0x167
76210918,2484,0x9B4
76223386,3027,0xBD3
76235854,16776526,0xFFFD4E
76248322,16732235,0xFF504B
76260789,16524254,0xFC23DE
76273258,16243811,0xF7DC63
76285726,16054700,0xF4F9AC
76298194,15993089,0xF40901
76310661,16056746,0xF501AA
76323128,16233617,0xF7B491
76335596,16500980,0xFBC8F4
76348064,16721855,0xFF27BF
76360533,508,0x1FC
76373001,11145,0x2B89
76385470,16658,0x4112
76397938,9685,0x25D5
76410407,3130,0xC3A
76422875,16776507,0xFFFD3B
76435343,16774084,0xFFF3C4
76447813,16772937,0xFFEF49
76460283,16772828,0xFFEEDC
76472753,16773241,0xFFF079
76485222,16773714,0xFFF252
76497691,16774041,0xFFF399
76510160,16774150,0xFFF406
76522629,16774261,0xFFF475
76535097,16774764,0xFFF66C
76547565,16776037,0xFFFB65
76560033,1290,0x50A
76572501,4161,0x1041
76584970,4598,0x11F6
76597438,645,0x285
76609907,16747642,0xFF8C7A
76622376,16590499,0xFD26A3
76634845,16370932,0xF9CCF4
76647314,16241801,0xF7D489
76659783,16223194,0xF78BDA
76672251,16293841,0xF89FD1
76684719,16429640,0xFAB248
76697187,16611367,0xFD7827
76709654,16746074,0xFF865A
76722123,16776867,0xFFFEA3
76734591,6312,0x18A8
76747059,9477,0x2505
76759528,7156,0x1BF4
76771996,3129,0xC39
76784465,182,0xB6
76796933,16775771,0xFFFA5B
76809401,16775246,0xFFF84E
76821869,16775367,0xFFF8C7
76834337,16775650,0xFFF9E2
76846805,16775847,0xFFFAA7
76859274,16775904,0xFFFAE0
76871744,16775681,0xFFFA01
76884212,16775116,0xFFF7CC
76896681,16774503,0xFFF567
76909150,16774440,0xFFF528
76921619,16775605,0xFFF9B5
76934088,1198,0x4AE
76946556,4657,0x1231
76959024,5762,0x1682
76971492,2569,0xA09
76983960,16770932,0xFFE774
76996429,16717655,0xFF1757
77008897,16611828,0xFD79F4
77021365,16592083,0xFD2CD3
77033833,16686916,0xFE9F44
77046301,16763211,0xFFC94B
77058770,768,0x300
77071238,4929,0x1341
77083707,5122,0x1402
77096175,2057,0x809
77108644,16775490,0xFFF942
77121113,16772331,0xFFECEB
77133581,16770706,0xFFE692
77146049,16770797,0xFFE6ED
77158518,16771640,0xFFEA38
77170986,16772531,0xFFEDB3
77183453,16773108,0xFFEFF4
77195921,16773057,0xFFEFC1
77208390,16772440,0xFFED58
77220857,16771997,0xFFEB9D
77233325,16772616,0xFFEE08
77245793,16774943,0xFFF71F
77258260,1136,0x470
77270726,3029,0xBD5
77283193,218,0xDA
77295660,16737551,0xFF650F
77308128,16534426,0xFC4B9A
77320596,16250331,0xF7F5DB
77333063,16058238,0xF5077E
77345530,15986737,0xF3F031
77357997,16019316,0xF46F74
77370465,16128749,0xF61AED
77382933,16299518,0xF8B5FE
77395401,16526887,0xFC2E27
77407868,16720222,0xFF215E
77420336,16774551,0xFFF597
77432804,4560,0x11D0
77445271,7743,0x1E3F
77457738,6560,0x19A0
77470205,3245,0xCAD
77482672,330,0x14A
77495139,16775659,0xFFF9EB
77507607,16774792,0xFFF688
77520074,16774529,0xFFF581
77532542,16774232,0xFFF458
77545010,16773693,0xFFF23D
77557478,16773314,0xFFF0C2
77569946,16773675,0xFFF22B
77582414,16775116,0xFFF7CC
77594883,511,0x1FF
77607351,2906,0xB5A
77619819,2329,0x919
77632287,16769598,0xFFE23E
77644754,16670725,0xFE6005
77657223,16419764,0xFA8BB4
77669691,16203357,0xF73E5D
77682160,16127120,0xF61490
77694628,16202895,0xF73C8F
77707096,16414368,0xFA76A0
77719564,16666625,0xFE5001
77732031,16769838,0xFFE32E
77744499,4017,0xFB1
77756966,5328,0x14D0
77769434,2587,0xA1B
77781902,16776048,0xFFFB70
77794370,16772835,0xFFEEE3
77806838,16770712,0xFFE698
77819306,16769997,0xFFE3CD
77831773,16770426,0xFFE57A
77844241,16771125,0xFFE835
77856709,16771680,0xFFEA60
77869177,16772133,0xFFEC25
77881645,16772738,0xFFEE82
77894113,16774125,0xFFF3ED
77906580,16776900,0xFFFEC4
77919048,3525,0xDC5
77931516,6316,0x18AC
77943984,4795,0x12BB
77956452,16776286,0xFFFC5E
77968920,16747779,0xFF8D03
77981388,16647468,0xFE052C
77993856,16590627,0xFD2723
78006324,16673464,0xFE6AB8
78018793,16759979,0xFFBCAB
78031261,620,0x26C
78043730,4413,0x113D
78056199,4006,0xFA6
78068668,913,0x391
78081137,16774756,0xFFF664
78093607,16772303,0xFFECCF
78106075,16771520,0xFFE9C0
78118543,16772405,0xFFED35
78131012,16773888,0xFFF300
78143481,16775065,0xFFF799
78155950,16775648,0xFFF9E0
78168419,16775751,0xFFFA47
78180888,16775824,0xFFFA90
78193357,16776479,0xFFFD1F
78205827,1240,0x4D8
78218296,4135,0x1027
78230764,5106,0x13F2
78243233,1607,0x647
78255704,16755488,0xFFAB20
78268173,16619791,0xFD990F
78280643,16424502,0xFA9E36
78293113,16354673,0xF98D71
78305582,16457018,0xFB1D3A
78318051,16661447,0xFE3BC7
78330519,16767008,0xFFD820
78342987,4979,0x1373
78355455,9812,0x2654
78367923,8015,0x1F4F
78380392,3314,0xCF2
78392860,16776957,0xFFFEFD
78405328,16774848,0xFFF6C0
78417796,16774381,0xFFF4ED
78430264,16775240,0xFFF848
78442733,16776525,0xFFFD4D
78455202,226,0xE2
78467671,635,0x27B
78480138,914,0x392
78492606,1643,0x66B
78505074,3636,0xE34
78517543,6459,0x193B
78530010,6726,0x1A46
78542478,2555,0x9FB
78554945,16766426,0xFFD5DA
78567413,16682465,0xFE8DE1
78579881,16539426,0xFC5F22
78592349,16499853,0xFBC48D
78604817,16604924,0xFD5EFC
78617285,16738387,0xFF6853
78629753,16776704,0xFFFE00
78642223,7245,0x1C4D
78654691,10276,0x2824
78667159,6605,0x19CD
78679626,1458,0x5B2
78692094,16774309,0xFFF4A5
78704563,16770860,0xFFE72C
78717030,16769425,0xFFE191
78729498,16770608,0xFFE630
78741966,16772965,0xFFEF65
78754434,16775138,0xFFF7E2
78766901,16776651,0xFFFDCB
78779367,428,0x1AC
78791834,1709,0x6AD
78804302,4352,0x1100
78816769,7315,0x1C93
78829237,6494,0x195E
78841704,1225,0x4C9
78854172,16761302,0xFFC1D6
78866639,16691571,0xFEB173
78879106,16657162,0xFE2B0A
78891573,16731351,0xFF4CD7
78904040,16773310,0xFFF0BE
78916507,3371,0xD2B
78928975,4286,0x10BE
78941442,165,0xA5
78953910,16765826,0xFFD382
78966379,16724331,0xFF316B
78978848,16698648,0xFECD18
78991316,16738987,0xFF6AAB
79003784,16767640,0xFFDA98
79016252,16773559,0xFFF1B7
79028719,16776004,0xFFFB44
79041188,505,0x1F9
79053655,2494,0x9BE
79066123,4653,0x122D
79078590,4470,0x1176
79091058,111,0x6F
79103526,16747322,0xFF8B3A
79115993,16609981,0xFD72BD
79128461,16461910,0xFB3056
79140930,16465969,0xFB4031
79153398,16622210,0xFDA282
79165867,16753173,0xFFA215
79178336,1074,0x432
79190804,4455,0x1167
79203272,2892,0xB4C
79215740,16775971,0xFFFB23
79228207,16771844,0xFFEB04
79240675,16769699,0xFFE2A3
79253143,16770636,0xFFE64C
79265611,16772753,0xFFEE91
79278079,16774324,0xFFF4B4
79290547,16775377,0xFFF8D1
79303014,16776572,0xFFFD7C
79315482,1579,0x62B
79327950,4748,0x128C
79340417,6515,0x1973
79352885,4404,0x1134
79365353,16777159,0xFFFFC7
79377820,16772604,0xFFEDFC
79390287,16770433,0xFFE581
79402754,16772590,0xFFEDEE
79415221,16776841,0xFFFE89
79427688,3294,0xCDE
79440155,4087,0xFF7
79452622,1202,0x4B2
79465090,16773497,0xFFF179
79477557,16766916,0xFFD7C4
79490025,16760821,0xFFBFF5
79502492,16762348,0xFFC5EC
79514959,16767267,0xFFD923
79527425,16770646,0xFFE656
79539892,16773727,0xFFF25F
79552359,94,0x5E
79564826,3667,0xE53
79577292,5796,0x16A4
79589759,5097,0x13E9
79602226,2424,0x978
79614692,16776805,0xFFFE65
79627158,16774826,0xFFF6AA
79639625,16774273,0xFFF481
79652092,16775042,0xFFF782
79664560,16776413,0xFFFCDD
79677027,352,0x160
79689494,867,0x363
79701961,802,0x322
79714428,315,0x13B
79726895,16776848,0xFFFE90
79739363,16776343,0xFFFC97
79751829,16776382,0xFFFCBE
79764297,16777065,0xFFFF69
79776764,828,0x33C
79789231,1491,0x5D3
79801699,1214,0x4BE
79814165,16776879,0xFFFEAF
79826632,16773922,0xFFF322
79839098,16767311,0xFFD94F
79851565,16736264,0xFF6008
79864031,16671775,0xFE641F
79876498,16624194,0xFDAA42
79888966,16617929,0xFD91C9
79901433,16651424,0xFE14A0
79913899,16661599,0xFE3C5F
79926365,16559616,0xFCAE00
79938832,16357155,0xF99723
79951300,16161584,0xF69B30
79963767,16078775,0xF557B7
79976235,16143660,0xF6552C
79988702,16321737,0xF90CC9
80001169,16555272,0xFC9D08
80013637,16730945,0xFF4B41
80026105,16773824,0xFFF2C0
80038572,345,0x159
80051039,16777182,0xFFFFDE
80063507,16774887,0xFFF6E7
80075975,16772198,0xFFEC66
80088442,16769817,0xFFE319
80100910,16768356,0xFFDD64
80113378,16769345,0xFFE141
80125846,16772094,0xFFEBFE
80138314,16774713,0xFFF639
80150781,16776032,0xFFFB60
80163250,16774233,0xFFF459
80175718,16732064,0xFF4FA0
80188185,16518311,0xFC0CA7
80200653,16229080,0xF7A2D8
80213120,16090939,0xF5873B
80225588,16187636,0xF700F4
80238056,16472649,0xFB5A49
80250523,16717658,0xFF175A
80262991,16773855,0xFFF2DF
80275459,16775422,0xFFF8FE
80287927,16769719,0xFFE2B7
80300394,16732172,0xFF500C
80312860,16653233,0xFE1BB1
80325327,16627434,0xFDB6EA
80337794,16689145,0xFEA7F9
80350260,16756246,0xFFAE16
80362728,16770855,0xFFE727
80375197,16764890,0xFFCFDA
80387664,16706955,0xFEED8B
80400132,16597988,0xFD43E4
80412599,16546217,0xFC79A9
80425067,16569230,0xFCD38E
80437534,16639685,0xFDE6C5
80450001,16728440,0xFF4178
80462469,16770189,0xFFE48D
80474937,1798,0x706
80487404,5641,0x1609
80499872,4648,0x1228
80512340,573,0x23D
80524808,16773636,0xFFF204
80537276,16771131,0xFFE83B
80549742,16771410,0xFFE952
80562210,16773929,0xFFF329
80574677,242,0xF2
80587146,3157,0xC55
80599613,2954,0xB8A
80612081,16776681,0xFFFDE9
80624548,16772098,0xFFEC02
80637016,16768919,0xFFDF97
80649485,16769324,0xFFE12C
80661952,16771783,0xFFEAC7
80674420,16773820,0xFFF2BC
80686889,16774783,0xFFF67F
80699357,16775320,0xFFF898
80711826,16776831,0xFFFE7F
80724295,3418,0xD5A
80736763,11149,0x2B8D
80749230,16832,0x41C0
80761698,9539,0x2543
80774165,1952,0x7A0
80786632,16774127,0xFFF3EF
80799100,16770610,0xFFE632
80811567,16769583,0xFFE22F
80824035,16771098,0xFFE81A
80836503,16773637,0xFFF205
80848971,16776884,0xFFFEB4
80861439,4055,0xFD7
80873907,7496,0x1D48
80886374,5947,0x173B
80898843,1412,0x584
80911310,16774545,0xFFF591
80923778,16771842,0xFFEB02
80936246,16770771,0xFFE6D3
80948713,16770752,0xFFE6C0
80961181,16771207,0xFFE887
80973650,16772056,0xFFEBD8
80986118,16773341,0xFFF0DD
80998585,16775564,0xFFF98C
81011053,3329,0xD01
81023521,40432,0x9DF0
81035988,144827,0x235BB
81048455,155496,0x25F68
81060923,51585,0xC981
81073391,4434,0x1152
81085859,16774229,0xFFF455
81098327,16770500,0xFFE5C4
81110795,16769341,0xFFE13D
81123263,16770458,0xFFE59A
81135731,16772367,0xFFED0F
81148199,16774586,0xFFF5BA
81160667,1005,0x3ED
81173135,10404,0x28A4
81185603,32111,0x7D6F
81198071,25270,0x62B6
81210540,4925,0x133D
81223008,16762454,0xFFC656
81235477,16666073,0xFE4DD9
81247945,16531528,0xFC4048
81260413,16496227,0xFBB663
81272882,16557144,0xFCA458
81285351,16666377,0xFE4F09
81297820,16750654,0xFF983E
81310289,16773663,0xFFF21F
81322757,18760,0x4948
81335225,149665,0x248A1
81347693,315018,0x4CE8A
81360162,294807,0x47F97
81372630,133342,0x208DE
81385099,22723,0x58C3
81397568,4624,0x1210
81410037,2939,0xB7B
81422506,2696,0xA88
81434975,3979,0xF8B
81447444,20106,0x4E8A
81459913,137133,0x217AD
81472383,364152,0x58E78
81484850,564511,0x89D1F
81497318,678588,0xA5ABC
81509785,704385,0xABF81
81522252,666080,0xA29E0
81534721,594165,0x910F5
81547189,506066,0x7B8D2
81559657,409585,0x63FF1
81572124,317384,0x4D7C8
81584592,242501,0x3B345
81597060,183480,0x2CCB8
81609528,115977,0x1C509
81621996,39356,0x99BC
81634464,6997,0x1B55
81646931,146,0x92
81659398,16773005,0xFFEF8D
81671866,16769792,0xFFE300
81684334,16768923,0xFFDF9B
81696803,16770778,0xFFE6DA
81709272,16774511,0xFFF56F
81721741,4652,0x122C
81734209,56563,0xDCF3
81746678,176768,0x2B280
81759147,210829,0x3378D
81771616,142680,0x22D58
81784085,76523,0x12AEB
81796553,75152,0x12590
81809021,124823,0x1E797
81821490,178306,0x2B882
81833959,221485,0x3612D
81846428,293184,0x47940
81858897,398853,0x61605
81871364,434164,0x69FF4
81883833,301185,0x49881
81896301,89386,0x15D2A
81908770,6033,0x1791
81921238,16773476,0xFFF164
81933707,16769087,0xFFE03F
81946174,16767412,0xFFD9B4
81958642,16769679,0xFFE28F
81971108,16775234,0xFFF842
81983576,35279,0x89CF
81996044,214334,0x3453E
82008512,369855,0x5A4BF
82020980,271272,0x423A8
82033448,70539,0x1138B
82045917,2508,0x9CC
82058385,16771161,0xFFE859
82070853,16767094,0xFFD876
82083321,16768055,0xFFDC37
82095789,16771922,0xFFEB52
82108257,16775869,0xFFFABD
82120726,2358,0x936
82133195,7069,0x1B9D
82145664,34242,0x85C2
82158133,137637,0x219A5
82170601,238596,0x3A404
82183071,196713,0x30069
82195540,59282,0xE792
82208009,3997,0xF9D
82220478,16773456,0xFFF150
82232946,16769359,0xFFE14F
82245414,16766704,0xFFD6F0
82257883,16764469,0xFFCE35
82270352,16760252,0xFFBDBC
82282820,16751677,0xFF9C3D
82295288,16744306,0xFF7F72
82307756,16750451,0xFF9773
82320223,16763178,0xFFC92A
82332691,16770839,0xFFE717
82345159,16776078,0xFFFB8E
82357626,8119,0x1FB7
82370093,77814,0x12FF6
82382561,247747,0x3C7C3
82395029,368840,0x5A0C8
82407496,362017,0x58621
82419963,251860,0x3D7D4
82432431,106041,0x19E39
82444899,21462,0x53D6
82457368,6551,0x1997
82469836,5106,0x13F2
82482303,6201,0x1839
82494771,15812,0x3DC4
82507239,85291,0x14D2B
82519707,243150,0x3B5CE
82532176,380753,0x5CF51
82544644,361234,0x58312
82557112,165333,0x285D5
82569580,19960,0x4DF8
82582048,16762245,0xFFC585
82594516,16683586,0xFE9242
82606985,16589077,0xFD2115
82619452,16573510,0xFCE446
82631920,16629335,0xFDBE57
82644388,16719006,0xFF1C9E
82656856,16766987,0xFFD80B
82669323,476,0x1DC
82681792,34711,0x8797
82694260,189126,0x2E2C6
82706728,369221,0x5A245
82719197,418624,0x66340
82731666,333413,0x51665
82744134,176506,0x2B17A
82756602,46035,0xB3D3
82769070,7648,0x1DE0
82781538,2929,0xB71
82794007,1218,0x4C2
82806475,983,0x3D7
82818943,2418,0x972
82831411,9565,0x255D
82843879,69418,0x10F2A
82856347,180609,0x2C181
82868816,153874,0x25912
82881284,35913,0x8C49
82893752,16760410,0xFFBE5A
82906221,16620409,0xFD9B79
82918689,16387836,0xFA0EFC
82931157,16226977,0xF79AA1
82943626,16159032,0xF69138
82956094,16172249,0xF6C4D9
82968563,16262040,0xF82398
82981032,16434997,0xFAC735
82993500,16657892,0xFE2DE4
83005968,16767685,0xFFDAC5
83018436,16016,0x3E90
83030905,57031,0xDEC7
83043374,45596,0xB21C
83055843,10069,0x2755
83068312,326,0x146
83080781,16772493,0xFFED8D
83093251,16768066,0xFFDC42
83105721,16765897,0xFFD3C9
83118189,16767638,0xFFDA96
83130658,16771285,0xFFE8D5
83143126,16775376,0xFFF8D0
83155594,7639,0x1DD7
83168062,70306,0x112A2
83180532,149511,0x24807
83193000,80414,0x13A1E
83205470,7763,0x1E53
83217939,16741076,0xFF72D4
83230408,16602617,0xFD55F9
83242876,16479024,0xFB7330
83255345,16472691,0xFB5A73
83267814,16559178,0xFCAC4A
83280283,16689967,0xFEAB2F
83292751,16764318,0xFFCD9E
83305220,3469,0xD8D
83317688,67170,0x10662
83330156,268849,0x41A31
83342624,477154,0x747E2
83355093,600541,0x929DD
83367561,644494,0x9D58E
83380030,621419,0x97B6B
83392499,534182,0x826A6
83404967,396493,0x60CCD
83417436,248932,0x3CC64
83429904,134617,0x20DD9
83442372,57696,0xE160
83454840,15667,0x3D33
83467309,3622,0xE26
83479778,16775215,0xFFF82F
83492246,16771254,0xFFE8B6
83504714,16771829,0xFFEAF5
83517183,3514,0xDBA
83529652,86957,0x153AD
83542122,291486,0x4729E
83554591,327181,0x4FE0D
83567060,129338,0x1F93A
83579528,16765461,0xFFD215
83591997,16568294,0xFCCFE6
83604466,16258375,0xF81547
83616935,16084178,0xF56CD2
83629403,16081151,0xF560FF
83641871,16201760,0xF73820
83654340,16399473,0xFA3C71
83666808,16631922,0xFDC872
83679277,16759625,0xFFBB49
83691745,16776282,0xFFFC5A
83704213,16746949,0xFF89C5
83716682,16494476,0xFBAF8C
83729150,16023997,0xF481BD
83741618,15670252,0xEF1BEC
83754086,15554581,0xED5815
83766553,15644824,0xEEB898
83779021,15856879,0xF1F4EF
83791489,16118400,0xF5F280
83803957,16396577,0xFA3121
83816425,16655832,0xFE25D8
83828892,3203,0xC83
83841360,159494,0x26F06
83853828,394045,0x6033D
83866295,354518,0x568D6
83878763,108437,0x1A795
83891231,16744418,0xFF7FE2
83903699,16524581,0xFC2525
83916167,16264998,0xF82F26
83928635,16174161,0xF6CC51
83941103,16250328,0xF7F5D8
83953571,16447965,0xFAF9DD
83966040,16678008,0xFE7C78
83978509,1795,0x703
83990977,86650,0x1527A
84003445,144771,0x23583
84015914,43232,0xA8E0
84028382,16686601,0xFE9E09
84040849,16347572,0xF971B4
84053316,16009271,0xF44837
84065783,15851504,0xF1DFF0
84078251,15833409,0xF19941
84090719,15893332,0xF28354
84103187,16002559,0xF42DFF
84115654,16174330,0xF6CCFA
84128121,16445941,0xFAF1F5
84140588,16713170,0xFF05D2
84153056,123009,0x1E081
84165524,415062,0x65556
84177993,451867,0x6E51B
84190461,178142,0x2B7DE
84202929,16759921,0xFFBC71
84215397,16529182,0xFC371E
84227865,16213633,0xF76681
84240334,16029762,0xF49842
84252802,15981125,0xF3DA45
84265271,16025384,0xF48728
84277740,16131057,0xF623F1
84290208,16286086,0xF88186
84302677,16492783,0xFBA8EF
84315145,16697652,0xFEC934
84327612,5459,0x1553
84340080,141460,0x22894
84352548,371323,0x5AA7B
84365016,336724,0x52354
84377484,93637,0x16DC5
84389951,16697266,0xFEC7B2
84402418,16359447,0xF9A017
84414886,15971148,0xF3B34C
84427354,15692449,0xEF72A1
84439822,15502574,0xEC8CEE
84452290,15380467,0xEAAFF3
84464757,15326614,0xE9DD96
84477225,15347057,0xEA2D71
84489693,15433306,0xEB7E5A
84502162,15558891,0xED68EB
84514631,15692064,0xEF7120
84527100,15809109,0xF13A55
84539568,15900974,0xF2A12E
84552036,15972173,0xF3B74D
84564505,16032532,0xF4A314
84576974,16089867,0xF5830B
84589442,16150126,0xF66E6E
84601910,16221793,0xF78661
84614378,16318024,0xF8FE48
84626847,16450277,0xFB02E5
84639315,16610544,0xFD74F0
84651784,16736269,0xFF600D
84664253,16773334,0xFFF0D6
84676722,36055,0x8CD7
84689191,279596,0x4442C
84701660,684057,0xA7019
